_id,TOTAL,fechaFactura,Client.DNI,Client.Name,Client.Surname,traficoMinutos
ObjectId(5e13d8e9054a095daa7accfc),16.65,2017-05-03,76485058F,Silvia Carlota,Bocangel,1.23
ObjectId(5e13d8e9054a095daa7accfd),16.65,2017-05-03,76485058F,Silvia Carlota,Bocangel,90.09
ObjectId(5e13d8e9054a095daa7accfe),16.65,2017-05-03,76485058F,Silvia Carlota,Bocangel,100
ObjectId(5e13d8e9054a095daa7accff),20.45,2017-05-03,35650606P,Alejandro,Casquero,139
ObjectId(5e13d8e9054a095daa7acd00),20.45,2017-05-03,35650606P,Alejandro,Casquero,94.08
ObjectId(5e13d8e9054a095daa7acd01),20.45,2017-05-03,35650606P,Alejandro,Casquero,104.86
ObjectId(5e13d8e9054a095daa7acd02),20.45,2017-05-03,35650606P,Alejandro,Casquero,128.38
ObjectId(5e13d8e9054a095daa7acd03),20.45,2017-05-03,35650606P,Alejandro,Casquero,124.46
ObjectId(5e13d8e9054a095daa7acd04),20.45,2017-05-03,35650606P,Alejandro,Casquero,5.15
ObjectId(5e13d8e9054a095daa7acd05),16.72,2017-05-03,13779414E,Ignacio,Sanchez,129.69
ObjectId(5e13d8e9054a095daa7acd06),15.7,2017-05-03,18549735M,Manuel Emilio,Meneses,142.1
ObjectId(5e13d8e9054a095daa7acd07),15.7,2017-05-03,18549735M,Manuel Emilio,Meneses,120
ObjectId(5e13d8e9054a095daa7acd08),15.7,2017-05-03,18549735M,Manuel Emilio,Meneses,122.76
ObjectId(5e13d8e9054a095daa7acd09),13.8,2017-05-03,79426382E,Mariano,Segoviano,101
ObjectId(5e13d8e9054a095daa7acd0a),13.8,2017-05-03,79426382E,Mariano,Segoviano,104.94
ObjectId(5e13d8e9054a095daa7acd0b),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,77.22
ObjectId(5e13d8e9054a095daa7acd0c),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,105.84
ObjectId(5e13d8e9054a095daa7acd0d),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,91
ObjectId(5e13d8e9054a095daa7acd0e),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,96.03999999999999
ObjectId(5e13d8e9054a095daa7acd0f),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,122.76
ObjectId(5e13d8e9054a095daa7acd10),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,127
ObjectId(5e13d8e9054a095daa7acd11),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,132.3
ObjectId(5e13d8e9054a095daa7acd12),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,93.1
ObjectId(5e13d8e9054a095daa7acd13),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,104.86
ObjectId(5e13d8e9054a095daa7acd14),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,2.22
ObjectId(5e13d8e9054a095daa7acd15),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,5.4
ObjectId(5e13d8e9054a095daa7acd16),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,4.35
ObjectId(5e13d8e9054a095daa7acd17),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,6.9
ObjectId(5e13d8e9054a095daa7acd18),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,108.9
ObjectId(5e13d8e9054a095daa7acd19),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,104
ObjectId(5e13d8e9054a095daa7acd1a),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,5.1000000000000005
ObjectId(5e13d8e9054a095daa7acd1b),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,108.78
ObjectId(5e13d8e9054a095daa7acd1c),25.4,2017-05-03,19749587Q,Sandra Bianca,Martinez,98
ObjectId(5e13d8e9054a095daa7acd1d),24.25,2017-05-03,01249264L,Jorge Pedro,Acosta,102.89999999999999
ObjectId(5e13d8e9054a095daa7acd1e),24.25,2017-05-03,01249264L,Jorge Pedro,Acosta,54.400000000000006
ObjectId(5e13d8e9054a095daa7acd1f),24.25,2017-05-03,01249264L,Jorge Pedro,Acosta,127
ObjectId(5e13d8e9054a095daa7acd20),24.25,2017-05-03,01249264L,Jorge Pedro,Acosta,98
ObjectId(5e13d8e9054a095daa7acd21),24.25,2017-05-03,01249264L,Jorge Pedro,Acosta,114.66
ObjectId(5e13d8e9054a095daa7acd22),24.25,2017-05-03,01249264L,Jorge Pedro,Acosta,94
ObjectId(5e13d8e9054a095daa7acd23),18.55,2017-05-03,03592774J,Fina Leocadia,Amancio,101
ObjectId(5e13d8e9054a095daa7acd24),18.55,2017-05-03,03592774J,Fina Leocadia,Amancio,87.12
ObjectId(5e13d8e9054a095daa7acd25),18.55,2017-05-03,03592774J,Fina Leocadia,Amancio,124.46
ObjectId(5e13d8e9054a095daa7acd26),18.55,2017-05-03,03592774J,Fina Leocadia,Amancio,101.52
ObjectId(5e13d8e9054a095daa7acd27),18.55,2017-05-03,03592774J,Fina Leocadia,Amancio,93.1
ObjectId(5e13d8e9054a095daa7acd28),18.55,2017-05-03,03592774J,Fina Leocadia,Amancio,107
ObjectId(5e13d8e9054a095daa7acd29),18.55,2017-05-03,03592774J,Fina Leocadia,Amancio,91
ObjectId(5e13d8e9054a095daa7acd2a),18.55,2017-05-03,03592774J,Fina Leocadia,Amancio,105.92999999999999
ObjectId(5e13d8e9054a095daa7acd2b),18.55,2017-05-03,03592774J,Fina Leocadia,Amancio,1.94
ObjectId(5e13d8e9054a095daa7acd2c),18.55,2017-05-03,03592774J,Fina Leocadia,Amancio,80
ObjectId(5e13d8e9054a095daa7acd2d),12.85,2017-05-03,15963200G,Ceferino,"[""Ormeno"",""Silvera""]",112.86
ObjectId(5e13d8e9054a095daa7acd2e),12.85,2017-05-03,15963200G,Ceferino,"[""Ormeno"",""Silvera""]",107.8
ObjectId(5e13d8e9054a095daa7acd2f),12.85,2017-05-03,15963200G,Ceferino,"[""Ormeno"",""Silvera""]",3.68
ObjectId(5e13d8e9054a095daa7acd30),16.65,2017-05-03,06310528H,Salome,"[""Mendieta"",""Herrera""]",101.92
ObjectId(5e13d8e9054a095daa7acd31),16.65,2017-05-03,84281919Y,Ana,"[""Taramona"",""Pastor""]",94
ObjectId(5e13d8e9054a095daa7acd32),20.65,2017-05-03,26646621V,Felix,Pittman,105.84
ObjectId(5e13d8e9054a095daa7acd33),20.65,2017-05-03,26646621V,Felix,Pittman,129.69
ObjectId(5e13d8e9054a095daa7acd34),20.65,2017-05-03,26646621V,Felix,Pittman,75.46
ObjectId(5e13d8e9054a095daa7acd35),20.65,2017-05-03,26646621V,Felix,Pittman,91.08
ObjectId(5e13d8e9054a095daa7acd36),20.65,2017-05-03,26646621V,Felix,Pittman,81.9
ObjectId(5e13d8e9054a095daa7acd37),20.65,2017-05-03,26646621V,Felix,Pittman,101
ObjectId(5e13d8e9054a095daa7acd38),20.65,2017-05-03,26646621V,Felix,Pittman,146
ObjectId(5e13d8e9054a095daa7acd39),20.65,2017-05-03,26646621V,Felix,Pittman,95
ObjectId(5e13d8e9054a095daa7acd3a),18.55,2017-05-03,08392707F,Maria de la Caridad,Zugazabeitia,122
ObjectId(5e13d8e9054a095daa7acd3b),18.55,2017-05-03,08392707F,Maria de la Caridad,Zugazabeitia,49.14
ObjectId(5e13d8e9054a095daa7acd3c),18.55,2017-05-03,08392707F,Maria de la Caridad,Zugazabeitia,123
ObjectId(5e13d8e9054a095daa7acd3d),18.55,2017-05-03,08392707F,Maria de la Caridad,Zugazabeitia,127
ObjectId(5e13d8e9054a095daa7acd3e),18.55,2017-05-03,08392707F,Maria de la Caridad,Zugazabeitia,100.94
ObjectId(5e13d8e9054a095daa7acd3f),18.55,2017-05-03,08392707F,Maria de la Caridad,Zugazabeitia,124.46
ObjectId(5e13d8e9054a095daa7acd40),23.5,2017-05-03,27218418B,Pablo David,Duque,4.32
ObjectId(5e13d8e9054a095daa7acd41),23.5,2017-05-03,27218418B,Pablo David,Duque,118.58
ObjectId(5e13d8e9054a095daa7acd42),23.5,2017-05-03,27218418B,Pablo David,Duque,4.08
ObjectId(5e13d8e9054a095daa7acd43),23.5,2017-05-03,27218418B,Pablo David,Duque,112.7
ObjectId(5e13d8e9054a095daa7acd44),23.5,2017-05-03,27218418B,Pablo David,Duque,3.1799999999999997
ObjectId(5e13d8e9054a095daa7acd45),23.5,2017-05-03,27218418B,Pablo David,Duque,112.7
ObjectId(5e13d8e9054a095daa7acd46),23.5,2017-05-03,27218418B,Pablo David,Duque,122
ObjectId(5e13d8e9054a095daa7acd47),23.5,2017-05-03,27218418B,Pablo David,Duque,97
ObjectId(5e13d8e9054a095daa7acd48),23.5,2017-05-03,27218418B,Pablo David,Duque,102.96
ObjectId(5e13d8e9054a095daa7acd49),23.5,2017-05-03,27218418B,Pablo David,Duque,88
ObjectId(5e13d8e9054a095daa7acd4a),23.5,2017-05-03,27218418B,Pablo David,Duque,94.05
ObjectId(5e13d8e9054a095daa7acd4b),23.5,2017-05-03,27218418B,Pablo David,Duque,92.12
ObjectId(5e13d8e9054a095daa7acd4c),23.5,2017-05-03,27218418B,Pablo David,Duque,98
ObjectId(5e13d8e9054a095daa7acd4d),23.5,2017-05-03,27218418B,Pablo David,Duque,2.55
ObjectId(5e13d8e9054a095daa7acd4e),23.5,2017-05-03,27218418B,Pablo David,Duque,91
ObjectId(5e13d8e9054a095daa7acd4f),18.75,2017-05-03,31263376M,Francisca Ines,Pedreros,3.2399999999999998
ObjectId(5e13d8e9054a095daa7acd50),18.75,2017-05-03,31263376M,Francisca Ines,Pedreros,110.74
ObjectId(5e13d8e9054a095daa7acd51),18.75,2017-05-03,31263376M,Francisca Ines,Pedreros,76.44
ObjectId(5e13d8e9054a095daa7acd52),18.75,2017-05-03,31263376M,Francisca Ines,Pedreros,90.16
ObjectId(5e13d8e9054a095daa7acd53),18.75,2017-05-03,31263376M,Francisca Ines,Pedreros,96.03
ObjectId(5e13d8e9054a095daa7acd54),18.75,2017-05-03,31263376M,Francisca Ines,Pedreros,153
ObjectId(5e13d8e9054a095daa7acd55),12.2,2017-05-03,60518861L,Maria Magdalena,Aragones,4
ObjectId(5e13d8e9054a095daa7acd56),12.2,2017-05-03,60518861L,Maria Magdalena,Aragones,100
ObjectId(5e13d8e9054a095daa7acd57),20.65,2017-05-03,27343492B,Begona,"[""Paez"",""Calzado""]",40.02
ObjectId(5e13d8e9054a095daa7acd58),20.65,2017-05-03,27343492B,Begona,"[""Paez"",""Calzado""]",130.68
ObjectId(5e13d8e9054a095daa7acd59),20.65,2017-05-03,27343492B,Begona,"[""Paez"",""Calzado""]",134
ObjectId(5e13d8e9054a095daa7acd5a),20.65,2017-05-03,27343492B,Begona,"[""Paez"",""Calzado""]",93.1
ObjectId(5e13d8e9054a095daa7acd5b),20.65,2017-05-03,27343492B,Begona,"[""Paez"",""Calzado""]",85.26
ObjectId(5e13d8e9054a095daa7acd5c),20.65,2017-05-03,27343492B,Begona,"[""Paez"",""Calzado""]",9.75
ObjectId(5e13d8e9054a095daa7acd5d),20.65,2017-05-03,27343492B,Begona,"[""Paez"",""Calzado""]",96
ObjectId(5e13d8e9054a095daa7acd5e),20.65,2017-05-03,27343492B,Begona,"[""Paez"",""Calzado""]",131.32
ObjectId(5e13d8e9054a095daa7acd5f),18.75,2017-05-03,37796106E,Rodrigo,"[""Nieto"",""Bautista""]",86
ObjectId(5e13d8e9054a095daa7acd60),18.75,2017-05-03,37796106E,Rodrigo,"[""Nieto"",""Bautista""]",125
ObjectId(5e13d8e9054a095daa7acd61),18.75,2017-05-03,37796106E,Rodrigo,"[""Nieto"",""Bautista""]",82
ObjectId(5e13d8e9054a095daa7acd62),18.75,2017-05-03,37796106E,Rodrigo,"[""Nieto"",""Bautista""]",127.71
ObjectId(5e13d8e9054a095daa7acd63),18.75,2017-05-03,37796106E,Rodrigo,"[""Nieto"",""Bautista""]",93.06
ObjectId(5e13d8e9054a095daa7acd64),19.7,2017-05-03,33048598J,Chely,Cieza,105.84
ObjectId(5e13d8e9054a095daa7acd65),19.7,2017-05-03,33048598J,Chely,Cieza,130
ObjectId(5e13d8e9054a095daa7acd66),19.7,2017-05-03,33048598J,Chely,Cieza,3.4
ObjectId(5e13d8e9054a095daa7acd67),19.7,2017-05-03,33048598J,Chely,Cieza,73.7
ObjectId(5e13d8e9054a095daa7acd68),19.7,2017-05-03,33048598J,Chely,Cieza,1.72
ObjectId(5e13d8e9054a095daa7acd69),19.7,2017-05-03,33048598J,Chely,Cieza,90.16
ObjectId(5e13d8e9054a095daa7acd6a),19.7,2017-05-03,33048598J,Chely,Cieza,106
ObjectId(5e13d8e9054a095daa7acd6b),19.7,2017-05-03,33048598J,Chely,Cieza,84
ObjectId(5e13d8e9054a095daa7acd6c),19.5,2017-05-03,02964076C,Mario,Saavedra,122.5
ObjectId(5e13d8e9054a095daa7acd6d),19.5,2017-05-03,02964076C,Mario,Saavedra,90
ObjectId(5e13d8e9054a095daa7acd6e),17.6,2017-05-03,85123549C,Alejandro,Narvajo,121
ObjectId(5e13d8e9054a095daa7acd6f),17.6,2017-05-03,85123549C,Alejandro,Narvajo,91.14
ObjectId(5e13d8e9054a095daa7acd70),17.6,2017-05-03,85123549C,Alejandro,Narvajo,107
ObjectId(5e13d8e9054a095daa7acd71),17.6,2017-05-03,85123549C,Alejandro,Narvajo,29.380000000000003
ObjectId(5e13d8e9054a095daa7acd72),17.6,2017-05-03,85123549C,Alejandro,Narvajo,107.91
ObjectId(5e13d8e9054a095daa7acd73),16.65,2017-05-03,34598070K,Alberto,Grijalva,114.66
ObjectId(5e13d8e9054a095daa7acd74),16.65,2017-05-03,34598070K,Alberto,Grijalva,118.58
ObjectId(5e13d8e9054a095daa7acd75),16.65,2017-05-03,34598070K,Alberto,Grijalva,99.99
ObjectId(5e13d8e9054a095daa7acd76),16.65,2017-05-03,34598070K,Alberto,Grijalva,2.04
ObjectId(5e13d8e9054a095daa7acd77),16.65,2017-05-03,34598070K,Alberto,Grijalva,1.29
ObjectId(5e13d8e9054a095daa7acd78),16.65,2017-05-03,34598070K,Alberto,Grijalva,112
ObjectId(5e13d8e9054a095daa7acd79),16.65,2017-05-03,34598070K,Alberto,Grijalva,102.89999999999999
ObjectId(5e13d8e9054a095daa7acd7a),16.65,2017-05-03,34598070K,Alberto,Grijalva,87.22
ObjectId(5e13d8e9054a095daa7acd7b),16.65,2017-05-03,34598070K,Alberto,Grijalva,104.86
ObjectId(5e13d8e9054a095daa7acd7c),16.65,2017-05-03,34598070K,Alberto,Grijalva,4.6000000000000005
ObjectId(5e13d8e9054a095daa7acd7d),16.65,2017-05-03,00969792C,Maria de la Constancia,Vargas,126.72
ObjectId(5e13d8e9054a095daa7acd7e),16.65,2017-05-03,00969792C,Maria de la Constancia,Vargas,89.17999999999999
ObjectId(5e13d8e9054a095daa7acd7f),16.65,2017-05-03,00969792C,Maria de la Constancia,Vargas,128
ObjectId(5e13d8e9054a095daa7acd80),21.6,2017-05-03,90776229J,Ana Bella,"[""Aponte"",""Diaz""]",141
ObjectId(5e13d8e9054a095daa7acd81),21.6,2017-05-03,90776229J,Ana Bella,"[""Aponte"",""Diaz""]",108.78
ObjectId(5e13d8e9054a095daa7acd82),21.6,2017-05-03,90776229J,Ana Bella,"[""Aponte"",""Diaz""]",75.24
ObjectId(5e13d8e9054a095daa7acd83),21.6,2017-05-03,90776229J,Ana Bella,"[""Aponte"",""Diaz""]",84
ObjectId(5e13d8e9054a095daa7acd84),21.6,2017-05-03,90776229J,Ana Bella,"[""Aponte"",""Diaz""]",103.88
ObjectId(5e13d8e9054a095daa7acd85),21.6,2017-05-03,90776229J,Ana Bella,"[""Aponte"",""Diaz""]",108
ObjectId(5e13d8e9054a095daa7acd86),21.6,2017-05-03,90776229J,Ana Bella,"[""Aponte"",""Diaz""]",108.9
ObjectId(5e13d8e9054a095daa7acd87),21.6,2017-05-03,90776229J,Ana Bella,"[""Aponte"",""Diaz""]",117.6
ObjectId(5e13d8e9054a095daa7acd88),21.6,2017-05-03,90776229J,Ana Bella,"[""Aponte"",""Diaz""]",87
ObjectId(5e13d8e9054a095daa7acd89),21.6,2017-05-03,90776229J,Ana Bella,"[""Aponte"",""Diaz""]",147
ObjectId(5e13d8e9054a095daa7acd8a),16.65,2017-05-03,70621851Y,Glicerio,Cespedes,97.02
ObjectId(5e13d8e9054a095daa7acd8b),16.65,2017-05-03,70621851Y,Glicerio,Cespedes,37.260000000000005
ObjectId(5e13d8e9054a095daa7acd8c),16.65,2017-05-03,70621851Y,Glicerio,Cespedes,83.3
ObjectId(5e13d8e9054a095daa7acd8d),16.65,2017-05-03,70621851Y,Glicerio,Cespedes,94.05
ObjectId(5e13d8e9054a095daa7acd8e),16.65,2017-05-03,70621851Y,Glicerio,Cespedes,151
ObjectId(5e13d8e9054a095daa7acd8f),16.65,2017-05-03,70621851Y,Glicerio,Cespedes,114
ObjectId(5e13d8e9054a095daa7acd90),19.7,2017-05-03,48537924N,Notburga,Pelaez,3.6
ObjectId(5e13d8e9054a095daa7acd91),19.7,2017-05-03,48537924N,Notburga,Pelaez,147
ObjectId(5e13d8e9054a095daa7acd92),19.7,2017-05-03,48537924N,Notburga,Pelaez,105.92999999999999
ObjectId(5e13d8e9054a095daa7acd93),19.7,2017-05-03,48537924N,Notburga,Pelaez,127
ObjectId(5e13d8e9054a095daa7acd94),19.7,2017-05-03,48537924N,Notburga,Pelaez,103
ObjectId(5e13d8e9054a095daa7acd95),19.7,2017-05-03,48537924N,Notburga,Pelaez,93.1
ObjectId(5e13d8e9054a095daa7acd96),19.7,2017-05-03,48537924N,Notburga,Pelaez,4.24
ObjectId(5e13d8e9054a095daa7acd97),19.7,2017-05-03,48537924N,Notburga,Pelaez,95
ObjectId(5e13d8e9054a095daa7acd98),19.7,2017-05-03,48537924N,Notburga,Pelaez,56.650000000000006
ObjectId(5e13d8e9054a095daa7acd99),19.7,2017-05-03,48537924N,Notburga,Pelaez,3.12
ObjectId(5e13d8e9054a095daa7acd9a),20.45,2017-05-03,09198671M,Joaquin,Garcia,87
ObjectId(5e13d8e9054a095daa7acd9b),20.45,2017-05-03,09198671M,Joaquin,Garcia,100
ObjectId(5e13d8e9054a095daa7acd9c),20.45,2017-05-03,09198671M,Joaquin,Garcia,104
ObjectId(5e13d8e9054a095daa7acd9d),20.45,2017-05-03,09198671M,Joaquin,Garcia,2.6999999999999997
ObjectId(5e13d8e9054a095daa7acd9e),20.45,2017-05-03,09198671M,Joaquin,Garcia,93
ObjectId(5e13d8e9054a095daa7acd9f),20.45,2017-05-03,09198671M,Joaquin,Garcia,118
ObjectId(5e13d8e9054a095daa7acda0),20.45,2017-05-03,09198671M,Joaquin,Garcia,106.82
ObjectId(5e13d8e9054a095daa7acda1),20.45,2017-05-03,09198671M,Joaquin,Garcia,97
ObjectId(5e13d8e9054a095daa7acda2),20.45,2017-05-03,09198671M,Joaquin,Garcia,114
ObjectId(5e13d8e9054a095daa7acda3),20.45,2017-05-03,09198671M,Joaquin,Garcia,4.24
ObjectId(5e13d8e9054a095daa7acda4),14.75,2017-05-03,62412205A,Maria de la Victoria,"[""Gomez"",""Ruiz""]",98
ObjectId(5e13d8e9054a095daa7acda5),14.75,2017-05-03,84429811P,Raul Felix,"[""Larosa"",""Sanz-Fierro""]",2.55
ObjectId(5e13d8e9054a095daa7acda6),14.75,2017-05-03,84429811P,Raul Felix,"[""Larosa"",""Sanz-Fierro""]",115
ObjectId(5e13d8e9054a095daa7acda7),14.75,2017-05-03,84429811P,Raul Felix,"[""Larosa"",""Sanz-Fierro""]",41.16
ObjectId(5e13d8e9054a095daa7acda8),14.75,2017-05-03,84429811P,Raul Felix,"[""Larosa"",""Sanz-Fierro""]",4.14
ObjectId(5e13d8e9054a095daa7acda9),14.75,2017-05-03,84429811P,Raul Felix,"[""Larosa"",""Sanz-Fierro""]",1.96
ObjectId(5e13d8e9054a095daa7acdaa),14.75,2017-05-03,84429811P,Raul Felix,"[""Larosa"",""Sanz-Fierro""]",92.07
ObjectId(5e13d8e9054a095daa7acdab),13.8,2017-05-03,91379822V,Herculina,Mantari,4.84
ObjectId(5e13d8e9054a095daa7acdac),19.5,2017-05-03,68863702T,Campaniano,Oporto,99
ObjectId(5e13d8e9054a095daa7acdad),19.5,2017-05-03,68863702T,Campaniano,Oporto,1.84
ObjectId(5e13d8e9054a095daa7acdae),19.5,2017-05-03,68863702T,Campaniano,Oporto,83.3
ObjectId(5e13d8e9054a095daa7acdaf),19.5,2017-05-03,68863702T,Campaniano,Oporto,146.52
ObjectId(5e13d8e9054a095daa7acdb0),19.5,2017-05-03,68863702T,Campaniano,Oporto,101.92
ObjectId(5e13d8e9054a095daa7acdb1),24.45,2017-05-03,55295391X,Teodoro,Rodriguez,96.03999999999999
ObjectId(5e13d8e9054a095daa7acdb2),24.45,2017-05-03,55295391X,Teodoro,Rodriguez,84
ObjectId(5e13d8e9054a095daa7acdb3),24.45,2017-05-03,55295391X,Teodoro,Rodriguez,103
ObjectId(5e13d8e9054a095daa7acdb4),24.45,2017-05-03,55295391X,Teodoro,Rodriguez,91
ObjectId(5e13d8e9054a095daa7acdb5),24.45,2017-05-03,55295391X,Teodoro,Rodriguez,1.18
ObjectId(5e13d8e9054a095daa7acdb6),24.45,2017-05-03,55295391X,Teodoro,Rodriguez,119
ObjectId(5e13d8e9054a095daa7acdb7),24.45,2017-05-03,55295391X,Teodoro,Rodriguez,97.02
ObjectId(5e13d8e9054a095daa7acdb8),24.45,2017-05-03,55295391X,Teodoro,Rodriguez,42.14
ObjectId(5e13d8e9054a095daa7acdb9),24.45,2017-05-03,55295391X,Teodoro,Rodriguez,81.17999999999999
ObjectId(5e13d8e9054a095daa7acdba),24.45,2017-05-03,55295391X,Teodoro,Rodriguez,111
ObjectId(5e13d8e9054a095daa7acdbb),24.45,2017-05-03,55295391X,Teodoro,Rodriguez,134.64
ObjectId(5e13d8e9054a095daa7acdbc),24.45,2017-05-03,55295391X,Teodoro,Rodriguez,90
ObjectId(5e13d8e9054a095daa7acdbd),24.45,2017-05-03,55295391X,Teodoro,Rodriguez,106
ObjectId(5e13d8e9054a095daa7acdbe),21.6,2017-05-03,65412616H,Domiciano,"[""Prince"",""Chinchilla""]",101
ObjectId(5e13d8e9054a095daa7acdbf),21.6,2017-05-03,65412616H,Domiciano,"[""Prince"",""Chinchilla""]",110.74
ObjectId(5e13d8e9054a095daa7acdc0),21.6,2017-05-03,65412616H,Domiciano,"[""Prince"",""Chinchilla""]",86.13
ObjectId(5e13d8e9054a095daa7acdc1),21.6,2017-05-03,65412616H,Domiciano,"[""Prince"",""Chinchilla""]",91.67
ObjectId(5e13d8e9054a095daa7acdc2),21.6,2017-05-03,65412616H,Domiciano,"[""Prince"",""Chinchilla""]",1.7
ObjectId(5e13d8e9054a095daa7acdc3),21.6,2017-05-03,65412616H,Domiciano,"[""Prince"",""Chinchilla""]",21.6
ObjectId(5e13d8e9054a095daa7acdc4),21.6,2017-05-03,65412616H,Domiciano,"[""Prince"",""Chinchilla""]",5.050000000000001
ObjectId(5e13d8e9054a095daa7acdc5),21.6,2017-05-03,65412616H,Domiciano,"[""Prince"",""Chinchilla""]",2.79
ObjectId(5e13d8e9054a095daa7acdc6),21.6,2017-05-03,65412616H,Domiciano,"[""Prince"",""Chinchilla""]",78
ObjectId(5e13d8e9054a095daa7acdc7),21.6,2017-05-03,65412616H,Domiciano,"[""Prince"",""Chinchilla""]",87.22
ObjectId(5e13d8e9054a095daa7acdc8),21.6,2017-05-03,65412616H,Domiciano,"[""Prince"",""Chinchilla""]",103.88
ObjectId(5e13d8e9054a095daa7acdc9),21.6,2017-05-03,65412616H,Domiciano,"[""Prince"",""Chinchilla""]",82
ObjectId(5e13d8e9054a095daa7acdca),17.11,2017-05-03,63021928L,Rafael Jorge,"[""Laque"",""Lopez""]",5
ObjectId(5e13d8e9054a095daa7acdcb),17.11,2017-05-03,63021928L,Rafael Jorge,"[""Laque"",""Lopez""]",268.29
ObjectId(5e13d8e9054a095daa7acdcc),17.11,2017-05-03,63021928L,Rafael Jorge,"[""Laque"",""Lopez""]",3.4499999999999997
ObjectId(5e13d8e9054a095daa7acdcd),17.11,2017-05-03,63021928L,Rafael Jorge,"[""Laque"",""Lopez""]",106
ObjectId(5e13d8e9054a095daa7acdce),17.11,2017-05-03,63021928L,Rafael Jorge,"[""Laque"",""Lopez""]",138.6
ObjectId(5e13d8e9054a095daa7acdcf),17.11,2017-05-03,63021928L,Rafael Jorge,"[""Laque"",""Lopez""]",115.83
ObjectId(5e13d8e9054a095daa7acdd0),17.11,2017-05-03,63021928L,Rafael Jorge,"[""Laque"",""Lopez""]",1.04
ObjectId(5e13d8e9054a095daa7acdd1),17.11,2017-05-03,63021928L,Rafael Jorge,"[""Laque"",""Lopez""]",96.03
ObjectId(5e13d8e9054a095daa7acdd2),17.11,2017-05-03,63021928L,Rafael Jorge,"[""Laque"",""Lopez""]",90.09
ObjectId(5e13d8e9054a095daa7acdd3),19.5,2017-05-03,53807728X,Samuel,Paez,115
ObjectId(5e13d8e9054a095daa7acdd4),19.5,2017-05-03,53807728X,Samuel,Paez,91.14
ObjectId(5e13d8e9054a095daa7acdd5),19.5,2017-05-03,53807728X,Samuel,Paez,121.52
ObjectId(5e13d8e9054a095daa7acdd6),19.5,2017-05-03,53807728X,Samuel,Paez,100.98
ObjectId(5e13d8e9054a095daa7acdd7),19.5,2017-05-03,53807728X,Samuel,Paez,99
ObjectId(5e13d8e9054a095daa7acdd8),19.5,2017-05-03,53807728X,Samuel,Paez,95
ObjectId(5e13d8e9054a095daa7acdd9),17.6,2017-05-03,07264475V,Aniceto,Rodriguez,86
ObjectId(5e13d8e9054a095daa7acdda),17.6,2017-05-03,07264475V,Aniceto,Rodriguez,89.1
ObjectId(5e13d8e9054a095daa7acddb),17.6,2017-05-03,07264475V,Aniceto,Rodriguez,89.17999999999999
ObjectId(5e13d8e9054a095daa7acddc),17.6,2017-05-03,07264475V,Aniceto,Rodriguez,94.05
ObjectId(5e13d8e9054a095daa7acddd),17.6,2017-05-03,07264475V,Aniceto,Rodriguez,96.03999999999999
ObjectId(5e13d8e9054a095daa7acdde),14.75,2017-05-03,04849026M,Maria del Sagrario,"[""Diaz"",""Vazquez""]",147
ObjectId(5e13d8e9054a095daa7acddf),14.75,2017-05-03,04849026M,Maria del Sagrario,"[""Diaz"",""Vazquez""]",4.24
ObjectId(5e13d8e9054a095daa7acde0),14.75,2017-05-03,04849026M,Maria del Sagrario,"[""Diaz"",""Vazquez""]",2.6999999999999997
ObjectId(5e13d8e9054a095daa7acde1),14.75,2017-05-03,04849026M,Maria del Sagrario,"[""Diaz"",""Vazquez""]",170.28
ObjectId(5e13d8e9054a095daa7acde2),14.75,2017-05-03,04849026M,Maria del Sagrario,"[""Diaz"",""Vazquez""]",91.08
ObjectId(5e13d8e9054a095daa7acde3),20.65,2017-05-03,63834646D,Maria de las Aguas Vivas,Schmitt,4.75
ObjectId(5e13d8e9054a095daa7acde4),20.65,2017-05-03,63834646D,Maria de las Aguas Vivas,Schmitt,86.24
ObjectId(5e13d8e9054a095daa7acde5),20.65,2017-05-03,63834646D,Maria de las Aguas Vivas,Schmitt,98.01
ObjectId(5e13d8e9054a095daa7acde6),20.65,2017-05-03,63834646D,Maria de las Aguas Vivas,Schmitt,89.17999999999999
ObjectId(5e13d8e9054a095daa7acde7),20.65,2017-05-03,63834646D,Maria de las Aguas Vivas,Schmitt,2.85
ObjectId(5e13d8e9054a095daa7acde8),20.65,2017-05-03,63834646D,Maria de las Aguas Vivas,Schmitt,110.88
